id;AfterPenaltyAway;AfterPenaltyHome;Away;Day;DivisionAway;DivisionHome;DivisionPlaceAway;DivisionPlaceDifference;DivisionPlaceHome;FavouriteStatusAway;FavouriteStatusHome;FocusedEvent;GameID;GameNumber;GoalsAway;GoalsHome;Home;Played;PrestigeCupAway;PrestigeCupHome;PrestigePointsBasic;PrestigePointsDivisionBasic;PrestigePointsFocusedEvent;PrestigePointsRivalryAway;PrestigePointsRivalryHome;PrestigePointsTotalAway;PrestigePointsTotalHome;TournamnetRound;RoutinePoints;SignAway;SignHome;TeamMotivationAway;TeamMotivationFavouriteStatusAway;TeamMotivationFavouriteStatusHome;TeamMotivationHome;TeamMotivationPreviousRoundAway;TeamMotivationPreviousRoundHome;TeamMotivationSituationAway;TeamMotivationSituationHome;TeamRankAway;TeamRankDifference;TeamRankDivisionAway;TeamRankDivisionDifference;TeamRankDivisionHome;TeamRankHome;TeamRivalryAway;TeamRivalryHome;TeamRivalryTotal;TeamTacticsAway;TeamTacticsGameValueAway;TeamTacticsGameValueHome;TeamTacticsHome;TeamTacticsValueAway;TeamTacticsValueHome;Tournament;TypeOfGame;Week;Winner;QualificationHome;QualificationAway;SchedulingIdentifyerHome;SchedulingIdentifyerAway
395;;;VP;50;;;3;2;5;Favorite;Underdog;;395;3;;;CHA;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;8;0;;;1.255;0.96;1.05;1.289375;0.98;0.8475;0.29;0.29;29;10;2;4;6;39;1.0;1.0;2.0;Drop back;0.127659574468085;0.409090909090909;Balanced;0.127659574468085;0.409090909090909;4;Group;8;;;;ScheduleDraw;ScheduleDraw
396;;;SV;50;;;9;-3;6;Big underdog;Big favorite;;396;4;;;LOD;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;8;0;;;1.280625;0.98;0.92;1.271875;1.0225;1.1675;0.29;0.29;57;-32;10;-9;1;25;0.0;0.0;0.0;Balanced;0.5;0.484375;Balanced;0.5;0.484375;4;Group;8;;;;ScheduleDraw;ScheduleDraw
397;;;CJ;50;;;8;-4;4;Underdog;Favorite;;397;5;;;SOL;0;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;8;0;;;1.309375;1.04;0.96;1.245625;0.9575;0.9425;0.29;0.29;48;-8;9;-2;7;40;0.0;0.0;0.0;Balanced;0.5;0.222222222222222;Drop back;0.5;0.222222222222222;4;Group;8;;;;ScheduleDraw;ScheduleDraw
398;;;MS;50;;;5;5;10;Favorite;Underdog;;398;1;;;TBT;0;;;0.0;0.01;;0.217391304347826;0.217391304347826;0.227391304347826;0.227391304347826;8;0;;;1.264375;0.97;1.05;1.341875;0.9875;1.0575;0.29;0.29;26;12;6;3;9;38;2.5;2.5;5.0;Balanced;0.533333333333333;0.439024390243902;Balanced;0.533333333333333;0.439024390243902;3;Group;8;;;;ScheduleDraw;ScheduleDraw
399;;;TA;50;;;3;1;4;Favorite;Underdog;Even Oppenents;399;2;;;ISF;0;;;0.0;0.01;0.05;0.0;0.0;0.06;0.06;8;0;;;1.24625;0.94;0.97;1.25875;1.005;0.965;0.29;0.29;21;12;4;4;8;33;0.0;0.0;0.0;Drop back;0.269230769230769;0.51685393258427;Balanced;0.269230769230769;0.51685393258427;3;Group;8;;;;ScheduleDraw;ScheduleDraw
400;;;BK;50;;;7;1;8;Normal;Normal;Relegation battle;400;3;;;KS;0;;;0.0;0.01;0.03;0.0434782608695652;0.0434782608695652;0.0834782608695652;0.0834782608695652;8;0;;;1.311875;1.02;1.0;1.3025;1.0275;1.05;0.29;0.29;22;-2;5;-2;3;20;0.5;0.5;1.0;Balanced;0.656;0.346153846153846;Balanced;0.656;0.346153846153846;3;Group;8;;;;ScheduleDraw;ScheduleDraw
401;;;DO;50;;;2;4;6;Normal;Normal;;401;4;;;SST;0;;;0.0;0.01;;0.173913043478261;0.173913043478261;0.183913043478261;0.183913043478261;8;0;;;1.291875;1.02;0.99;1.295625;0.9475;1.0525;0.29;0.29;28;-10;7;-5;2;18;2.0;2.0;4.0;Drop back;0.178571428571429;0.666666666666667;Balanced;0.178571428571429;0.666666666666667;3;Group;8;;;;ScheduleDraw;ScheduleDraw
402;;;TH;50;;;1;8;9;Big favorite;Big underdog;;402;5;;;EAG;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;8;0;;;1.17;0.99;1.12;1.3925;0.95;1.05;0.19;0.29;11;32;1;9;10;43;0.0;0.0;0.0;Drop back;0.2;0.529411764705882;Balanced;0.2;0.529411764705882;3;Group;8;;;;ScheduleDraw;ScheduleDraw
403;;;TG;50;;;1;2;3;Normal;Normal;Top Meeting;403;1;;;ÖD;0;;;0.0;0.03;0.01;0.0434782608695652;0.0434782608695652;0.0834782608695652;0.0834782608695652;8;0;;;1.2225;1.05;0.95;1.245;0.98;0.97;0.19;0.29;5;-2;2;-1;1;3;0.5;0.5;1.0;Balanced;0.321428571428571;0.551282051282051;Balanced;0.321428571428571;0.551282051282051;2;Group;8;;;;ScheduleDraw;ScheduleDraw
404;;;SFÅ;50;;;9;-2;7;Favorite;Underdog;Relegation battle;404;2;;;HÖ;0;;;0.0;0.03;0.03;0.0;0.0;0.06;0.06;8;0;;;1.335;0.99;0.97;1.2925;1.21;1.1;0.29;0.29;8;24;3;7;10;32;0.0;0.0;0.0;Drop back;0.196428571428571;0.436781609195402;Balanced;0.196428571428571;0.436781609195402;2;Group;8;;;;ScheduleDraw;ScheduleDraw
405;;;TWL;50;;;10;-2;8;Normal;Normal;Relegation battle;405;3;;;PA;0;;;0.0;0.03;0.03;0.0869565217391304;0.0869565217391304;0.14695652173913;0.14695652173913;8;0;;;1.3075;1.0;1.04;1.321875;1.07;1.0075;0.29;0.29;14;3;6;2;8;17;1.0;1.0;2.0;Drop back;0.235294117647059;0.583333333333333;Balanced;0.235294117647059;0.583333333333333;2;Group;8;;;;ScheduleDraw;ScheduleDraw
406;;;LEO;50;;;5;1;6;Normal;Normal;Even Oppenents;406;4;;;VIK;0;;;0.0;0.03;0.05;0.0;0.0;0.08;0.08;8;0;;;1.24625;0.95;1.02;1.301875;0.975;0.9875;0.29;0.29;12;-2;5;-1;4;10;0.0;0.0;0.0;Balanced;0.678571428571429;0.25;Drop back;0.678571428571429;0.25;2;Group;8;;;;ScheduleDraw;ScheduleDraw
407;;;SSL;50;;;2;2;4;Favorite;Underdog;;407;5;;;LION;0;;;0.0;0.03;;0.0434782608695652;0.0434782608695652;0.0734782608695652;0.0734782608695652;8;0;;;1.16875;0.9;1.03;1.3;0.815;0.95;0.29;0.29;16;8;7;2;9;24;0.5;0.5;1.0;Push up;0.764705882352941;0.5;Balanced;0.764705882352941;0.5;2;Group;8;;;;ScheduleDraw;ScheduleDraw
408;;;PBV;50;;;10;-8;2;Big underdog;Big favorite;;408;1;;;KÄ;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;8;0;;;1.33375;1.05;0.83;1.165;1.025;1.01;0.29;0.29;19;-18;9;-8;1;1;0.5;0.5;1.0;Balanced;0.413793103448276;0.410958904109589;Balanced;0.413793103448276;0.410958904109589;1;Group;8;;;;ScheduleDraw;ScheduleDraw
409;;;PF;50;;;1;7;8;Normal;Normal;;409;2;;;DBL;0;;;0.0;0.05;;0.0;0.0;0.05;0.05;8;0;;;1.1675;0.99;1.05;1.351875;0.94;1.0975;0.19;0.29;9;-7;6;-4;2;2;0.0;0.0;0.0;Balanced;0.571428571428571;0.1;Drop back;0.571428571428571;0.1;1;Group;8;;;;ScheduleDraw;ScheduleDraw
410;;;FF;50;;;9;-6;3;Underdog;Favorite;;410;3;;;SF;0;;;0.0;0.05;;1.0;1.0;1.05;1.05;8;0;;;1.346875;1.08;0.97;1.266875;0.9875;0.9975;0.29;0.29;23;-16;10;-5;5;7;11.5;11.5;23.0;Drop back;0.225806451612903;0.5;Balanced;0.225806451612903;0.5;1;Group;8;;;;ScheduleDraw;ScheduleDraw
411;;;SSM;50;;;7;-2;5;Normal;Normal;;411;4;;;ZB;0;;;0.0;0.05;;0.304347826086957;0.304347826086957;0.354347826086957;0.354347826086957;8;0;;;1.2625;0.97;1.05;1.321875;0.98;0.9775;0.29;0.29;15;-2;8;-1;7;13;3.5;3.5;7.0;Balanced;0.369565217391304;0.595238095238095;Balanced;0.369565217391304;0.595238095238095;1;Group;8;;;;ScheduleDraw;ScheduleDraw
412;;;SFA;50;;;4;2;6;Normal;Normal;;412;5;;;SL;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;8;0;;;1.255625;0.96;0.99;1.27625;0.9825;0.975;0.29;0.29;4;2;3;1;4;6;0.5;0.5;1.0;Balanced;0.591836734693878;0.531645569620253;Balanced;0.591836734693878;0.531645569620253;1;Group;8;;;;ScheduleDraw;ScheduleDraw
413;;;;53;;;;;;;;;413;1;;;;0;;;;;;;;;;Quarter Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;8;;285;286;GameWinner;GameWinner
414;;;;53;;;;;;;;;414;2;;;;0;;;;;;;;;;Quarter Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;8;;287;288;GameWinner;GameWinner
415;;;;53;;;;;;;;;415;3;;;;0;;;;;;;;;;Quarter Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;8;;289;290;GameWinner;GameWinner
416;;;;53;;;;;;;;;416;4;;;;0;;;;;;;;;;Quarter Final;;;;;;;;;;;;;;;;;;;;;;;;;;;Cup;Playoff;8;;291;292;GameWinner;GameWinner
417;;;GC;57;;;6;2;8;Favorite;Underdog;;417;1;;;MÖS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.196875;1.0;1.02;1.190625;1.0275;0.9425;0.19;0.19;55;5;7;3;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
418;;;GE;57;;;5;4;9;Favorite;Underdog;;418;2;;;BM;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.185625;0.99;1.07;1.2425;1.0125;1.0;0.19;0.19;50;8;5;3;8;58;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
419;;;ÖR;57;;;10;-8;2;Underdog;Favorite;;419;3;;;CN;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.23375;1.04;0.93;1.13125;1.055;0.975;0.19;0.19;59;-7;9;-3;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
420;;;KU;57;;;7;-4;3;Underdog;Favorite;;420;4;;;BI;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.23875;1.06;0.92;1.14;1.015;1.04;0.19;0.19;46;-12;3;-2;1;34;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
421;;;ARK;57;;;1;3;4;Favorite;Underdog;;421;5;;;SOS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.028125;0.93;0.99;1.189375;0.9625;1.0275;0.09;0.19;36;11;2;2;4;47;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
422;;;KN;57;;;10;-2;8;Underdog;Favorite;Relegation battle;422;1;;;TD;0;;;0.0;-0.03;0.03;0.0869565217391304;0.0869565217391304;0.0869565217391304;0.0869565217391304;9;0;;;1.30375;0.99;0.9;1.26125;1.085;1.185;0.29;0.29;53;-26;8;-7;1;27;1.0;1.0;2.0;Balanced;0.491071428571428;0.0166666666666667;Drop back;0.491071428571428;0.0166666666666667;5;Group;9;;;;ScheduleDraw;ScheduleDraw
423;;;HS;57;;;5;4;9;Favorite;Underdog;;423;2;;;SFI;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.23125;0.92;1.01;1.3375;1.005;1.16;0.29;0.29;37;7;2;2;4;44;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
424;;;NS;57;;;3;-2;1;Normal;Normal;Top Meeting;424;3;;;SVF;0;;;0.0;-0.03;0.01;0.0;0.0;-0.02;-0.02;9;0;;;1.251875;1.01;1.01;1.16875;0.8175;0.885;0.29;0.19;51;5;7;3;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
425;;;HH;57;;;6;-4;2;Normal;Normal;;425;4;;;ELD;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.27;0.98;1.04;1.298125;0.98;0.9125;0.29;0.29;41;13;3;6;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
426;;;AF;57;;;7;-3;4;Underdog;Favorite;;426;5;;;COB;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.3525;1.08;0.9;1.20875;1.01;0.975;0.29;0.29;49;-4;6;-1;5;45;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
427;;;TL;57;;;2;-1;1;Normal;Normal;Top Meeting;427;1;;;TW;0;;;0.0;-0.01;0.01;0.0869565217391304;0.0869565217391304;0.0869565217391304;0.0869565217391304;9;0;;;1.33;1.03;1.02;1.186875;1.07;0.9275;0.29;0.19;31;4;4;1;5;35;1.0;1.0;2.0;Balanced;0.484536082474227;0.397727272727273;Balanced;0.484536082474227;0.397727272727273;4;Group;9;;;;ScheduleDraw;ScheduleDraw
428;;;CHA;57;;;5;2;7;Normal;Normal;;428;2;;;SS;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.266875;1.02;1.04;1.359375;0.8475;1.1575;0.29;0.29;39;-9;6;-3;3;30;1.0;1.0;2.0;Balanced;0.409090909090909;0.0677966101694915;Drop back;0.409090909090909;0.0677966101694915;4;Group;9;;;;ScheduleDraw;ScheduleDraw
429;;;LOD;57;;;6;-3;3;Normal;Normal;;429;3;;;VP;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.301875;0.96;0.97;1.2625;1.1675;0.98;0.29;0.29;25;4;1;1;2;29;1.0;1.0;2.0;Balanced;0.484375;0.127659574468085;Drop back;0.484375;0.127659574468085;4;Group;9;;;;ScheduleDraw;ScheduleDraw
430;;;S;57;;;10;-6;4;Underdog;Favorite;;430;4;;;SOL;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.34;1.04;1.01;1.283125;1.08;0.9425;0.29;0.29;42;-2;8;-1;7;40;1.0;1.0;2.0;Balanced;0.386363636363636;0.222222222222222;Drop back;0.386363636363636;0.222222222222222;4;Group;9;;;;ScheduleDraw;ScheduleDraw
431;;;SV;57;;;9;-1;8;Normal;Normal;Relegation battle;431;5;;;CJ;0;;;0.0;-0.01;0.03;0.0;0.0;0.02;0.02;9;0;;;1.303125;1.01;1.04;1.309375;1.0225;0.9575;0.29;0.29;57;-9;10;-1;9;48;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;4;Group;9;;;;ScheduleDraw;ScheduleDraw
432;;;ISF;57;;;4;6;10;Favorite;Underdog;;432;1;;;TBT;0;;;0.0;0.01;;0.173913043478261;0.173913043478261;0.183913043478261;0.183913043478261;9;0;;;1.28125;1.0;0.97;1.281875;0.965;1.0575;0.29;0.29;33;5;8;1;9;38;2.0;2.0;4.0;Balanced;0.51685393258427;0.439024390243902;Balanced;0.51685393258427;0.439024390243902;3;Group;9;;;;ScheduleDraw;ScheduleDraw
433;;;DO;57;;;2;3;5;Normal;Normal;;433;2;;;MS;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;9;0;;;1.254375;0.97;1.04;1.316875;0.9475;0.9875;0.29;0.29;28;-2;7;-1;6;26;0.0;0.0;0.0;Drop back;0.178571428571429;0.533333333333333;Balanced;0.178571428571429;0.533333333333333;3;Group;9;;;;ScheduleDraw;ScheduleDraw
434;;;TH;57;;;1;7;8;Favorite;Underdog;;434;3;;;KS;0;;;0.0;0.01;;0.0;0.0;0.01;0.01;9;0;;;1.1775;1.0;0.97;1.28;0.95;1.05;0.19;0.29;11;9;1;2;3;20;0.0;0.0;0.0;Drop back;0.2;0.346153846153846;Balanced;0.2;0.346153846153846;3;Group;9;;;;ScheduleDraw;ScheduleDraw
435;;;TA;57;;;3;3;6;Normal;Normal;;435;4;;;SST;0;;;0.0;0.01;;0.0869565217391304;0.0869565217391304;0.0969565217391304;0.0969565217391304;9;0;;;1.25375;0.95;0.97;1.280625;1.005;1.0525;0.29;0.29;21;-3;4;-2;2;18;1.0;1.0;2.0;Drop back;0.269230769230769;0.666666666666667;Balanced;0.269230769230769;0.666666666666667;3;Group;9;;;;ScheduleDraw;ScheduleDraw
436;;;EAG;57;;;9;-2;7;Underdog;Favorite;Relegation battle;436;5;;;BK;0;;;0.0;0.01;0.03;0.0869565217391304;0.0869565217391304;0.12695652173913;0.12695652173913;9;0;;;1.31;1.01;0.99;1.289375;1.05;1.0275;0.29;0.29;43;-21;10;-5;5;22;1.0;1.0;2.0;Balanced;0.529411764705882;0.656;Balanced;0.529411764705882;0.656;3;Group;9;;;;ScheduleDraw;ScheduleDraw
437;;;HÖ;57;;;7;-4;3;Big underdog;Big favorite;;437;1;;;ÖD;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;9;0;;;1.285;0.96;0.91;1.215;1.1;0.97;0.29;0.29;32;-29;10;-9;1;3;2.0;2.0;4.0;Balanced;0.436781609195402;0.551282051282051;Balanced;0.436781609195402;0.551282051282051;2;Group;9;;;;ScheduleDraw;ScheduleDraw
438;;;LEO;57;;;5;3;8;Favorite;Underdog;;438;2;;;PA;0;;;0.0;0.03;;0.0;0.0;0.03;0.03;9;0;;;1.30625;1.03;1.08;1.351875;0.975;1.0075;0.29;0.29;12;5;5;3;8;17;0.0;0.0;0.0;Balanced;0.678571428571429;0.583333333333333;Balanced;0.678571428571429;0.583333333333333;2;Group;9;;;;ScheduleDraw;ScheduleDraw
439;;;SSL;57;;;2;-1;1;Underdog;Favorite;Top Meeting;439;3;;;TG;0;;;0.0;0.03;0.01;0.0;0.0;0.04;0.04;9;0;;;1.28875;1.06;1.03;1.2075;0.815;0.98;0.29;0.19;16;-11;7;-5;2;5;0.0;0.0;0.0;Push up;0.764705882352941;0.321428571428571;Balanced;0.764705882352941;0.321428571428571;2;Group;9;;;;ScheduleDraw;ScheduleDraw
440;;;VIK;57;;;6;3;9;Normal;Normal;;440;4;;;SFÅ;0;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;9;0;;;1.316875;1.04;0.95;1.305;0.9875;1.21;0.29;0.29;10;-2;4;-1;3;8;2.0;2.0;4.0;Drop back;0.25;0.196428571428571;Drop back;0.25;0.196428571428571;2;Group;9;;;;ScheduleDraw;ScheduleDraw
441;;;LION;57;;;4;6;10;Normal;Normal;;441;5;;;TWL;0;;;0.0;0.03;;0.217391304347826;0.217391304347826;0.247391304347826;0.247391304347826;9;0;;;1.27;0.99;0.96;1.2775;0.95;1.07;0.29;0.29;24;-10;9;-3;6;14;2.5;2.5;5.0;Balanced;0.5;0.235294117647059;Drop back;0.5;0.235294117647059;2;Group;9;;;;ScheduleDraw;ScheduleDraw
442;;;SF;57;;;3;-1;2;Underdog;Favorite;Top Meeting;442;1;;;KÄ;0;;;0.0;0.05;0.01;0.608695652173913;0.521739130434783;0.668695652173913;0.581739130434783;9;0;;;1.326875;1.05;0.98;1.2775;0.9975;1.01;0.29;0.29;7;-6;5;-4;1;1;7.0;6.0;13.0;Balanced;0.5;0.410958904109589;Balanced;0.5;0.410958904109589;1;Group;9;;;;ScheduleDraw;ScheduleDraw
443;;;SL;57;;;6;2;8;Normal;Normal;;443;2;;;DBL;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;9;0;;;1.24625;0.95;1.02;1.329375;0.975;1.0975;0.29;0.29;6;-4;4;-2;2;2;0.5;0.5;1.0;Balanced;0.531645569620253;0.1;Drop back;0.531645569620253;0.1;1;Group;9;;;;ScheduleDraw;ScheduleDraw
444;;;SFA;57;;;4;1;5;Favorite;Underdog;Even Oppenents;444;3;;;ZB;0;;;0.0;0.05;0.05;0.0;0.0;0.1;0.1;9;0;;;1.248125;0.95;1.1;1.359375;0.9825;0.9775;0.29;0.29;4;9;3;4;7;13;0.0;0.0;0.0;Balanced;0.591836734693878;0.595238095238095;Balanced;0.591836734693878;0.595238095238095;1;Group;9;;;;ScheduleDraw;ScheduleDraw
445;;;SSM;57;;;7;3;10;Favorite;Underdog;Relegation battle;445;4;;;PBV;0;;;0.0;0.05;0.03;0.130434782608696;0.130434782608696;0.210434782608696;0.210434782608696;9;0;;;1.2475;0.95;1.02;1.31125;0.98;1.025;0.29;0.29;15;4;8;1;9;19;1.5;1.5;3.0;Balanced;0.369565217391304;0.413793103448276;Balanced;0.369565217391304;0.413793103448276;1;Group;9;;;;ScheduleDraw;ScheduleDraw
446;;;PF;57;;;1;8;9;Big favorite;Big underdog;;446;5;;;FF;0;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;9;0;;;1.16;0.98;1.02;1.301875;0.94;0.9875;0.19;0.29;9;14;6;4;10;23;0.5;0.5;1.0;Balanced;0.571428571428571;0.225806451612903;Drop back;0.571428571428571;0.225806451612903;1;Group;9;;;;ScheduleDraw;ScheduleDraw
447;;;GC;57;;;6;2;8;Favorite;Underdog;;447;1;;;MÖS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.159375;0.95;1.01;1.183125;1.0275;0.9425;0.19;0.19;55;5;7;3;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
448;;;GE;57;;;5;4;9;Favorite;Underdog;;448;2;;;BM;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.163125;0.96;1.05;1.2275;1.0125;1.0;0.19;0.19;50;8;5;3;8;58;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
449;;;ÖR;57;;;10;-8;2;Underdog;Favorite;;449;3;;;CN;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.24125;1.05;0.98;1.16875;1.055;0.975;0.19;0.19;59;-7;9;-3;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
450;;;KU;57;;;7;-4;3;Underdog;Favorite;;450;4;;;BI;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.17875;0.98;1.02;1.215;1.015;1.04;0.19;0.19;46;-12;3;-2;1;34;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
451;;;ARK;57;;;1;3;4;Favorite;Underdog;;451;5;;;SOS;0;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;9;0;;;1.050625;0.96;1.03;1.219375;0.9625;1.0275;0.09;0.19;36;11;2;2;4;47;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;9;;;;ScheduleDraw;ScheduleDraw
452;;;KN;57;;;10;-2;8;Underdog;Favorite;Relegation battle;452;1;;;TD;0;;;0.0;-0.03;0.03;0.0869565217391304;0.0869565217391304;0.0869565217391304;0.0869565217391304;9;0;;;1.33375;1.03;0.91;1.26875;1.085;1.185;0.29;0.29;53;-26;8;-7;1;27;1.0;1.0;2.0;Balanced;0.491071428571428;0.0166666666666667;Drop back;0.491071428571428;0.0166666666666667;5;Group;9;;;;ScheduleDraw;ScheduleDraw
453;;;HS;57;;;5;4;9;Favorite;Underdog;;453;2;;;SFI;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.29875;1.01;1.01;1.3375;1.005;1.16;0.29;0.29;37;7;2;2;4;44;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
454;;;NS;57;;;3;-2;1;Normal;Normal;Top Meeting;454;3;;;SVF;0;;;0.0;-0.03;0.01;0.0;0.0;-0.02;-0.02;9;0;;;1.259375;1.02;1.05;1.19875;0.8175;0.885;0.29;0.19;51;5;7;3;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
455;;;HH;57;;;6;-4;2;Normal;Normal;;455;4;;;ELD;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.285;1.0;1.03;1.290625;0.98;0.9125;0.29;0.29;41;13;3;6;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
456;;;AF;57;;;7;-3;4;Underdog;Favorite;;456;5;;;COB;0;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;9;0;;;1.3075;1.02;0.91;1.21625;1.01;0.975;0.29;0.29;49;-4;6;-1;5;45;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;9;;;;ScheduleDraw;ScheduleDraw
457;;;TL;57;;;2;-1;1;Normal;Normal;Top Meeting;457;1;;;TW;0;;;0.0;-0.01;0.01;0.0869565217391304;0.0869565217391304;0.0869565217391304;0.0869565217391304;9;0;;;1.345;1.05;1.04;1.201875;1.07;0.9275;0.29;0.19;31;4;4;1;5;35;1.0;1.0;2.0;Balanced;0.484536082474227;0.397727272727273;Balanced;0.484536082474227;0.397727272727273;4;Group;9;;;;ScheduleDraw;ScheduleDraw
458;;;CHA;57;;;5;2;7;Normal;Normal;;458;2;;;SS;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.266875;1.02;0.99;1.321875;0.8475;1.1575;0.29;0.29;39;-9;6;-3;3;30;1.0;1.0;2.0;Balanced;0.409090909090909;0.0677966101694915;Drop back;0.409090909090909;0.0677966101694915;4;Group;9;;;;ScheduleDraw;ScheduleDraw
459;;;LOD;57;;;6;-3;3;Normal;Normal;;459;3;;;VP;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.324375;0.99;1.01;1.2925;1.1675;0.98;0.29;0.29;25;4;1;1;2;29;1.0;1.0;2.0;Balanced;0.484375;0.127659574468085;Drop back;0.484375;0.127659574468085;4;Group;9;;;;ScheduleDraw;ScheduleDraw
460;;;S;57;;;10;-6;4;Underdog;Favorite;;460;4;;;SOL;0;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;9;0;;;1.3775;1.09;0.93;1.223125;1.08;0.9425;0.29;0.29;42;-2;8;-1;7;40;1.0;1.0;2.0;Balanced;0.386363636363636;0.222222222222222;Drop back;0.386363636363636;0.222222222222222;4;Group;9;;;;ScheduleDraw;ScheduleDraw
